gen_name1,month,Year,Mon,Season,gen_type,gas_type,fuelP,JKM,JKM1,JKM2,JKM3,JKM4,JCC,JCC1,JCC2,JCC3,JCC4,HH,HH1,HH2,HH3,HH4,comtype,Genconame,Opstart,Capacity,Terminalown,Terminal,Longterm,Shortterm,Environapp,Pricecap,Gasprice,time,dum_gen_name1,dum_Season,dum_gen_type,dum_gas_type,dum_comtype,dum_Genconame,Environ,Price_cap,Gasprice_change,dum_gas_type_1,dum_gas_type_2,dum_gas_type_3,_10_Year,dum_Season_2,Mon_2,month_2,new_dum_Season,Year_new_dum_Season,JKM_Buyer_Seller,JKM_Buyer_Seller_2,Capa_interval,Long_Quantity_Level,Short_Quantity_Level,Total_Quantity_Level,Long_Quantity_Ratio,Short_Quantity_Ratio,Every_Quantity,dum_Terminalown,dum_2_Terminalown,dum_gas_type_1_y_Termi,dum_gas_type_1_n_Termi,dum_gas_type_1_y_Price_cap,dum_gas_type_1_n_Price_cap,op_year,op_year_trun,obs,count_101,sb,mean_JKM_Buyer_Seller,com1,com2,com3,com4,com5
GS당진복합 2CC,201908,2019,8,여름,복합,평균,51.677,4.319,4.549,4.503,5.509,4.774,10.12,9.54,9.35,9.46,9.7,2.18,2.3,2.33,2.6,2.61,민간사,GS,200803,533,,,2248967.7,536608.78,적용,,,56,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20190,4,8,201908,0,19,0,0,6,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2008.03,2008,56,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,201909,2019,9,가을,복합,평균,48.542,4.583,4.319,4.549,4.503,5.509,9.61,10.12,9.54,9.35,9.46,2.51,2.18,2.3,2.33,2.6,민간사,GS,200803,533,,,1982875.3,331434.43,적용,,,57,GS당진복합 2CC,가을,복합,평균,민간사,GS,0,0,0,0,0,1,20190,1,9,201909,0,20,0,0,6,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2008.03,2008,57,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,201910,2019,10,가을,복합,평균,54.997,5.826,4.583,4.319,4.549,4.503,9.41,9.61,10.12,9.54,9.35,2.34,2.51,2.18,2.3,2.33,민간사,GS,200803,533,,,2008050,538021.49,적용,,,58,GS당진복합 2CC,가을,복합,평균,민간사,GS,0,0,0,0,0,1,20190,1,10,201910,0,20,0,0,6,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2008.03,2008,58,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,201911,2019,11,겨울,복합,평균,49.189,6.08,5.826,4.583,4.319,4.549,9.46,9.41,9.61,10.12,9.54,2.64,2.34,2.51,2.18,2.3,민간사,GS,200803,533,,,2306936.8,842228.37,적용,,,59,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20190,2,11,201911,0,21,0,0,6,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2008.03,2008,59,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,201912,2019,12,겨울,복합,평균,48.979,5.645,6.08,5.826,4.583,4.319,9.47,9.46,9.41,9.61,10.12,2.29,2.64,2.34,2.51,2.18,민간사,GS,200803,533,,,2821992.4,959524.88,적용,,,60,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20190,2,12,201912,0,21,0,0,6,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2008.03,2008,60,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202001,2020,1,겨울,복합,평균,49.777,5.296,5.645,6.08,5.826,4.583,9.3,9.47,9.46,9.41,9.61,2.04,2.29,2.64,2.34,2.51,민간사,GS,200803,533,,,3056536,931319.87,적용,,,61,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20200,2,1,202001,0,21,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,61,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202002,2020,2,겨울,복합,평균,48.552,3.522,5.296,5.645,6.08,5.826,9.35,9.3,9.47,9.46,9.41,1.85,2.04,2.29,2.64,2.34,민간사,GS,200803,533,,,3051982.9,742234.16,적용,,,62,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20200,2,2,202002,0,21,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,62,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202003,2020,3,봄,복합,평균,49.813,3.141,3.522,5.296,5.645,6.08,9.56,9.35,9.3,9.47,9.46,1.73,1.85,2.04,2.29,2.64,민간사,GS,200803,533,,,2867731.4,262158.44,적용,,,63,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20200,3,3,202003,0,22,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,63,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202004,2020,4,봄,복합,평균,49.088,2.795,3.141,3.522,5.296,5.645,9.34,9.56,9.35,9.3,9.47,1.75,1.73,1.85,2.04,2.29,민간사,GS,200803,533,,,2170308.4,461758.07,적용,,,64,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20200,3,4,202004,0,22,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,64,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202005,2020,5,봄,복합,평균,51.145,2.107,2.795,3.141,3.522,5.296,9.48,9.34,9.56,9.35,9.3,1.82,1.75,1.73,1.85,2.04,민간사,GS,200803,533,,,1967167.7,347595.28,적용,,,65,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20200,3,5,202005,0,22,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,65,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202006,2020,6,여름,복합,평균,48.929,2.063,2.107,2.795,3.141,3.522,8.42,9.48,9.34,9.56,9.35,1.7,1.82,1.75,1.73,1.85,민간사,GS,200803,533,,,1371059.9,409562.09,적용,,,66,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20200,4,6,202006,0,23,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,66,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202007,2020,7,여름,복합,평균,48.362,2.164,2.063,2.107,2.795,3.141,7.29,8.42,9.48,9.34,9.56,1.76,1.7,1.82,1.75,1.73,민간사,GS,200803,533,,,1539375.9,207948.19,적용,,,67,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20200,4,7,202007,0,23,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,67,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202008,2020,8,여름,복합,평균,38.703,2.898,2.164,2.063,2.107,2.795,5.96,7.29,8.42,9.48,9.34,2.33,1.76,1.7,1.82,1.75,민간사,GS,200803,533,,,1360869.8,137173.98,적용,,,68,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20200,4,8,202008,0,23,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,68,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202009,2020,9,가을,복합,평균,33.608,4.308,2.898,2.164,2.063,2.107,5.52,5.96,7.29,8.42,9.48,2.32,2.33,1.76,1.7,1.82,민간사,GS,200803,533,,,1864104.8,275150.69,적용,,,69,GS당진복합 2CC,가을,복합,평균,민간사,GS,0,0,0,0,0,1,20200,1,9,202009,0,24,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,69,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202010,2020,10,가을,복합,평균,30.097,5.146,4.308,2.898,2.164,2.063,5.83,5.52,5.96,7.29,8.42,2.82,2.32,2.33,1.76,1.7,민간사,GS,200803,533,,,2791029.1,402503.32,적용,,,70,GS당진복합 2CC,가을,복합,평균,민간사,GS,0,0,0,0,0,1,20200,1,10,202010,0,24,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,70,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202011,2020,11,겨울,복합,평균,29.788,6.899,5.146,4.308,2.898,2.164,6.33,5.83,5.52,5.96,7.29,2.89,2.82,2.32,2.33,1.76,민간사,GS,200803,533,,,2507563,505866.56,적용,,,71,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20200,2,11,202011,0,25,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,71,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202012,2020,12,겨울,복합,평균,39.181,8.173,6.899,5.146,4.308,2.898,7.18,6.33,5.83,5.52,5.96,2.59,2.89,2.82,2.32,2.33,민간사,GS,200803,533,,,2723916.2,800420.32,적용,,,72,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20200,2,12,202012,0,25,0,0,6,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2008.03,2008,72,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202101,2021,1,겨울,복합,평균,41.556,18.309,8.173,6.899,5.146,4.308,8.48,7.18,6.33,5.83,5.52,2.64,2.59,2.89,2.82,2.32,민간사,GS,200803,533,,,3520845.3,627927.7,적용,,,73,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20210,2,1,202101,0,25,0,0,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,73,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202102,2021,2,겨울,복합,평균,44.944,8.264,18.309,8.173,6.899,5.146,9.37,8.48,7.18,6.33,5.83,2.93,2.64,2.59,2.89,2.82,민간사,GS,200803,533,,,3175343.1,1710352.1,적용,,,74,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20210,2,2,202102,0,25,0,0,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,74,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202103,2021,3,봄,복합,평균,49.284,6.077,8.264,18.309,8.173,6.899,7.53,9.37,8.48,7.18,6.33,2.63,2.93,2.64,2.59,2.89,민간사,GS,200803,533,,,2718796.9,451584.61,적용,,,75,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20210,3,3,202103,0,26,0,0,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,75,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202104,2021,4,봄,복합,평균,44.324,7.017,6.077,8.264,18.309,8.173,7.75,7.53,9.37,8.48,7.18,2.67,2.63,2.93,2.64,2.59,민간사,GS,200803,533,,,1872746.2,321578.58,적용,,,76,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20210,3,4,202104,0,26,0,0,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,76,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202105,2021,5,봄,복합,평균,47.549,9.132,7.017,6.077,8.264,18.309,8.4,7.75,7.53,9.37,8.48,2.97,2.67,2.63,2.93,2.64,민간사,GS,200803,533,,,2356414.6,251717.89,적용,,,77,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20210,3,5,202105,0,26,0,0,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,77,101,1,0.2376238,0,0,0,0,0
GS당진복합 2CC,202106,2021,6,여름,복합,평균,49.927,10.924,9.132,7.017,6.077,8.264,9.09,8.4,7.75,7.53,9.37,3.25,2.97,2.67,2.63,2.93,민간사,GS,200803,533,,,2215660.1,278031.65,적용,,,78,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20210,4,6,202106,0,27,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,78,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202107,2021,7,여름,복합,평균,52.4,12.973,10.924,9.132,7.017,6.077,9.71,9.09,8.4,7.75,7.53,3.8,3.25,2.97,2.67,2.63,민간사,GS,200803,533,,,2881681.9,322009.97,적용,,,79,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20210,4,7,202107,0,27,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,79,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202108,2021,8,여름,복합,평균,56.93,15.655,12.973,10.924,9.132,7.017,10.15,9.71,9.09,8.4,7.75,4.01,3.8,3.25,2.97,2.67,민간사,GS,200803,533,,,2372330.9,476006.62,적용,,,80,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20210,4,8,202108,0,27,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,80,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202109,2021,9,가을,복합,평균,60.526,19.019,15.655,12.973,10.924,9.132,10.78,10.15,9.71,9.09,8.4,5.06,4.01,3.8,3.25,2.97,민간사,GS,200803,533,,,2418131.6,487451.5,적용,,,81,GS당진복합 2CC,가을,복합,평균,민간사,GS,0,0,0,0,0,1,20210,1,9,202109,0,28,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,81,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202110,2021,10,가을,복합,평균,63.502,33.254,19.019,15.655,12.973,10.924,11.91,10.78,10.15,9.71,9.09,5.62,5.06,4.01,3.8,3.25,민간사,GS,200803,533,,,2658677.9,627998.14,적용,,,82,GS당진복합 2CC,가을,복합,평균,민간사,GS,0,0,0,0,0,1,20210,1,10,202110,0,28,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,82,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202111,2021,11,겨울,복합,평균,77.266,31.612,33.254,19.019,15.655,12.973,14.34,11.91,10.78,10.15,9.71,5.12,5.62,5.06,4.01,3.8,민간사,GS,200803,533,,,2408836.8,789752.56,적용,,,83,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20210,2,11,202111,0,29,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,83,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202112,2021,12,겨울,복합,평균,86.457,35.87,31.612,33.254,19.019,15.655,14.4,14.34,11.91,10.78,10.15,3.91,5.12,5.62,5.06,4.01,민간사,GS,200803,533,,,3043633.9,427441.37,적용,,,84,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20210,2,12,202112,0,29,1,1,6,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2008.03,2008,84,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202201,2022,1,겨울,복합,평균,95.33,32.845,35.87,31.612,33.254,19.019,13.8,14.4,14.34,11.91,10.78,4.1,3.91,5.12,5.62,5.06,민간사,GS,200803,533,,,2777281.2,1645009.1,적용,,적용,85,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,1,0,0,1,20220,2,1,202201,0,29,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,85,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202202,2022,2,겨울,복합,평균,122.136,24.815,32.845,35.87,31.612,33.254,16.02,13.8,14.4,14.34,11.91,4.5,4.1,3.91,5.12,5.62,민간사,GS,200803,533,,,2582157.4,527991.47,적용,,적용,86,GS당진복합 2CC,겨울,복합,평균,민간사,GS,0,0,1,0,0,1,20220,2,2,202202,0,29,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,86,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202203,2022,3,봄,복합,평균,112.56,37.445,24.815,32.845,35.87,31.612,14.55,16.02,13.8,14.4,14.34,4.93,4.5,4.1,3.91,5.12,민간사,GS,200803,533,,,2482015.5,1763412.3,적용,,적용,87,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,1,0,0,1,20220,3,3,202203,0,30,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,87,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202204,2022,4,봄,복합,평균,120.04,32.93,37.445,24.815,32.845,35.87,15.75,14.55,16.02,13.8,14.4,6.66,4.93,4.5,4.1,3.91,민간사,GS,200803,533,,,2531260.4,343817.99,적용,,적용,88,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,1,0,0,1,20220,3,4,202204,0,30,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,88,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202205,2022,5,봄,복합,평균,82.341,23.433,32.93,37.445,24.815,32.845,15.63,15.75,14.55,16.02,13.8,8.25,6.66,4.93,4.5,4.1,민간사,GS,200803,533,,,2175055.8,444266.79,적용,,적용,89,GS당진복합 2CC,봄,복합,평균,민간사,GS,0,0,1,0,0,1,20220,3,5,202205,0,30,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,89,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202206,2022,6,여름,복합,평균,77.764,23.395,23.433,32.93,37.445,24.815,15,15.63,15.75,14.55,16.02,7.67,8.25,6.66,4.93,4.5,민간사,GS,200803,533,,,1813024.2,472369.25,적용,,적용,90,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,1,0,0,1,20220,4,6,202206,0,31,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,90,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202207,2022,7,여름,복합,평균,91.072,39.081,23.395,23.433,32.93,37.445,17.84,15,15.63,15.75,14.55,7.06,7.67,8.25,6.66,4.93,민간사,GS,200803,533,,,2229889,445266.67,적용,,적용,91,GS당진복합 2CC,여름,복합,평균,민간사,GS,0,0,1,0,0,1,20220,4,7,202207,0,31,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,91,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202208,2022,8,여름,복합,평균,127.34,45.443,39.081,23.395,23.433,32.93,19.94,17.84,15,15.63,15.75,8.81,7.06,7.67,8.25,6.66,민간사,GS,200803,533,,,2492133.9,806078.9,적용,,적용,92,GS당진복합 2CC,여름,복합,평균,민간사,GS,1,0,1,0,0,1,20220,4,8,202208,0,31,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,92,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202209,2022,9,가을,복합,평균,145.279,53.508,45.443,39.081,23.395,23.433,22.8,19.94,17.84,15,15.63,7.93,8.81,7.06,7.67,8.25,민간사,GS,200803,533,,,2044674.2,1506431.9,적용,,적용,93,GS당진복합 2CC,가을,복합,평균,민간사,GS,1,0,1,0,0,1,20220,1,9,202209,0,32,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,93,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202210,2022,10,가을,복합,평균,155.299,34.779,53.508,45.443,39.081,23.395,20.84,22.8,19.94,17.84,15,6.19,7.93,8.81,7.06,7.67,민간사,GS,200803,533,,,2392606.2,1288614.4,적용,,적용,94,GS당진복합 2CC,가을,복합,평균,민간사,GS,1,0,1,0,0,1,20220,1,10,202210,0,32,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,94,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202211,2022,11,겨울,복합,평균,151.588,27.397,34.779,53.508,45.443,39.081,17.91,20.84,22.8,19.94,17.84,6.47,6.19,7.93,8.81,7.06,민간사,GS,200803,533,,,2532225.7,997379.98,적용,,적용,95,GS당진복합 2CC,겨울,복합,평균,민간사,GS,1,0,1,0,0,1,20220,2,11,202211,0,33,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,95,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202212,2022,12,겨울,복합,평균,160.147,33.443,27.397,34.779,53.508,45.443,18.91,17.91,20.84,22.8,19.94,5.86,6.47,6.19,7.93,8.81,민간사,GS,200803,533,,,2875718.9,970298.56,적용,적용,적용,96,GS당진복합 2CC,겨울,복합,평균,민간사,GS,1,1,1,0,0,1,20220,2,12,202212,0,33,1,1,6,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2008.03,2008,96,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202301,2023,1,겨울,복합,평균,152.738,26.807,33.443,27.397,34.779,53.508,18.75,18.91,17.91,20.84,22.8,3.48,5.86,6.47,6.19,7.93,민간사,GS,200803,533,,,2778068.9,1737780.8,적용,적용,적용,97,GS당진복합 2CC,겨울,복합,평균,민간사,GS,1,1,1,0,0,1,20230,2,1,202301,0,33,1,1,6,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2008.03,2008,97,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202302,2023,2,겨울,복합,평균,150.895,17.882,26.807,33.443,27.397,34.779,17.65,18.75,18.91,17.91,20.84,2.43,3.48,5.86,6.47,6.19,민간사,GS,200803,533,,,3155036.9,1231795.4,적용,적용,적용,98,GS당진복합 2CC,겨울,복합,평균,민간사,GS,1,1,1,0,0,1,20230,2,2,202302,0,33,1,1,6,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2008.03,2008,98,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202303,2023,3,봄,복합,평균,142.378,14.168,17.882,26.807,33.443,27.397,14.94,17.65,18.75,18.91,17.91,2.43,2.43,3.48,5.86,6.47,민간사,GS,200803,533,,,2819638.2,985079.95,적용,,적용,99,GS당진복합 2CC,봄,복합,평균,민간사,GS,1,0,1,0,0,1,20230,3,3,202303,0,34,1,1,6,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2008.03,2008,99,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202304,2023,4,봄,복합,평균,104.693,12.593,14.168,17.882,26.807,33.443,13.63,14.94,17.65,18.75,18.91,2.18,2.43,2.43,3.48,5.86,민간사,GS,200803,533,,,2024079.2,410210.8,적용,적용,적용,100,GS당진복합 2CC,봄,복합,평균,민간사,GS,1,1,1,0,0,1,20230,3,4,202304,0,34,1,1,6,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2008.03,2008,100,101,2,0.2376238,0,0,0,0,0
GS당진복합 2CC,202305,2023,5,봄,복합,평균,97.498,11.049,12.593,14.168,17.882,26.807,12.78,13.63,14.94,17.65,18.75,2.31,2.18,2.43,2.43,3.48,민간사,GS,200803,533,,,2132444.7,207057.47,적용,,적용,101,GS당진복합 2CC,봄,복합,평균,민간사,GS,1,0,1,0,0,1,20230,3,5,202305,0,34,1,1,6,27385,9590,36975,74.1,25.9,45123,.,0,0,0,0,0,2008.03,2008,101,101,2,0.2376238,0,0,0,0,0
GS당진복합 3CC,201501,2015,1,겨울,복합,평균,82.871,9.911,10.062,12.49,14.423,12.826,15.08,15.77,16.4,15.94,15.61,2.95,3.59,4.23,3.81,3.92,민간사,GS,201308,382,,,3089936,777348,,,,1,GS당진복합 3CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20150,2,1,201501,0,1,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,102,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201502,2015,2,겨울,복합,평균,74.254,7.436,9.911,10.062,12.49,14.423,13.43,15.08,15.77,16.4,15.94,2.76,2.95,3.59,4.23,3.81,민간사,GS,201308,382,,,2386391,553477,,,,2,GS당진복합 3CC,겨울,복합,평균,민간사,GS,0,0,0,0,0,1,20150,2,2,201502,0,1,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,103,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201503,2015,3,봄,복합,평균,69.631,7.279,7.436,9.911,10.062,12.49,12.32,13.43,15.08,15.77,16.4,2.74,2.76,2.95,3.59,4.23,민간사,GS,201308,382,,,2530568,336011,,,,3,GS당진복합 3CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20150,3,3,201503,0,2,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,104,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201504,2015,4,봄,복합,평균,61.357,7.38,7.279,7.436,9.911,10.062,10.25,12.32,13.43,15.08,15.77,2.58,2.74,2.76,2.95,3.59,민간사,GS,201308,382,,,2074719,405156,,,,4,GS당진복합 3CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20150,3,4,201504,0,2,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,105,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201505,2015,5,봄,복합,평균,57.566,7.12,7.38,7.279,7.436,9.911,8.88,10.25,12.32,13.43,15.08,2.87,2.58,2.74,2.76,2.95,민간사,GS,201308,382,,,2097259.6,322429,,,,5,GS당진복합 3CC,봄,복합,평균,민간사,GS,0,0,0,0,0,1,20150,3,5,201505,0,2,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,106,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201506,2015,6,여름,복합,평균,51.065,7.615,7.12,7.38,7.279,7.436,8.69,8.88,10.25,12.32,13.43,2.76,2.87,2.58,2.74,2.76,민간사,GS,201308,382,,,1450670,277697,,,,6,GS당진복합 3CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20150,4,6,201506,0,3,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,107,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201507,2015,7,여름,복합,평균,50.942,7.395,7.615,7.12,7.38,7.279,8.95,8.69,8.88,10.25,12.32,2.81,2.76,2.87,2.58,2.74,민간사,GS,201308,382,,,1702673,256647,,,,7,GS당진복합 3CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20150,4,7,201507,0,3,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,108,101,1,0.2376238,0,0,0,0,0
GS당진복합 3CC,201508,2015,8,여름,복합,평균,53.197,8.007,7.395,7.615,7.12,7.38,9.15,8.95,8.69,8.88,10.25,2.74,2.81,2.76,2.87,2.58,민간사,GS,201308,382,,,1689581,321977,,,,8,GS당진복합 3CC,여름,복합,평균,민간사,GS,0,0,0,0,0,1,20150,4,8,201508,0,3,0,0,4,26021,5201,31222,83.3,16.7,33371,.,0,0,0,0,0,2013.08,2013,109,101,1,0.2376238,0,0,0,0,0
